# WaveDec output file for Love waves
# MODEL_LOVE
# Frequency	Amplitude	Wavenumber	Velocity	Azimuth
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
6.000e+00	1.051e-01	3.027e-02	1.982e+02	1.561e+00
