# WaveDec output file for Circular Rayleigh waves
# MODEL_CIRCULAR_RAYLEIGH
# Frequency	Amplitude	Wavenumber	Velocity	EllipticityAngle
# [Hz]	[a.u.]	[1/m]	[m/s]	[rad]
1.118e+01	4.420e+02	3.436e-02	3.254e+02	-7.942e-02
1.242e+01	3.412e+02	3.240e-02	3.834e+02	-6.876e-01
1.366e+01	3.323e+02	3.892e-02	3.511e+02	-1.686e-01
1.615e+01	5.555e+02	5.409e-02	2.986e+02	-8.023e-01
1.739e+01	6.473e+02	5.897e-02	2.949e+02	-7.918e-01
1.863e+01	8.417e+02	6.556e-02	2.842e+02	-8.536e-01
1.988e+01	8.414e+02	6.991e-02	2.843e+02	-9.161e-01
2.112e+01	8.952e+02	7.472e-02	2.826e+02	-9.062e-01
2.236e+01	1.053e+03	7.962e-02	2.808e+02	-7.854e-01
2.360e+01	1.253e+03	8.466e-02	2.788e+02	-8.444e-01
2.484e+01	1.210e+03	9.003e-02	2.759e+02	-9.164e-01
2.609e+01	1.365e+03	9.358e-02	2.788e+02	-9.393e-01
2.733e+01	1.739e+03	9.797e-02	2.789e+02	-9.625e-01
2.857e+01	1.876e+03	1.017e-01	2.810e+02	-9.823e-01
2.981e+01	2.020e+03	1.059e-01	2.815e+02	-9.778e-01
3.106e+01	2.035e+03	1.106e-01	2.808e+02	-1.014e+00
3.230e+01	2.298e+03	1.154e-01	2.800e+02	-9.877e-01
3.354e+01	2.827e+03	1.205e-01	2.784e+02	-1.011e+00
3.354e+01	8.225e+02	1.719e-01	1.952e+02	-6.610e-01
3.478e+01	3.223e+03	1.258e-01	2.764e+02	-1.017e+00
3.478e+01	5.750e+02	5.905e-02	5.890e+02	1.097e+00
3.478e+01	8.389e+02	1.770e-01	1.965e+02	-8.547e-01
3.602e+01	2.890e+03	1.297e-01	2.778e+02	-1.019e+00
3.602e+01	1.142e+03	1.801e-01	2.001e+02	-8.702e-01
3.602e+01	6.792e+02	6.402e-02	5.627e+02	1.171e+00
3.727e+01	2.776e+03	1.339e-01	2.783e+02	-9.958e-01
3.727e+01	1.054e+03	1.848e-01	2.017e+02	-9.098e-01
3.727e+01	6.659e+02	6.799e-02	5.481e+02	1.171e+00
3.851e+01	2.668e+03	1.395e-01	2.761e+02	-8.845e-01
3.851e+01	1.396e+03	1.914e-01	2.012e+02	-8.724e-01
3.851e+01	1.482e+03	1.592e-01	2.419e+02	-1.112e+00
3.851e+01	7.200e+02	6.332e-02	6.082e+02	-1.246e+00
3.975e+01	2.877e+03	1.408e-01	2.823e+02	-9.698e-01
3.975e+01	1.861e+03	1.809e-01	2.198e+02	-1.079e+00
3.975e+01	9.542e+02	6.762e-02	5.879e+02	-1.275e+00
3.975e+01	1.042e+03	1.129e-01	3.521e+02	-1.154e+00
4.099e+01	2.764e+03	1.455e-01	2.818e+02	-9.969e-01
4.099e+01	1.934e+03	1.841e-01	2.227e+02	-1.066e+00
4.099e+01	9.806e+02	6.813e-02	6.017e+02	-1.007e+00
4.099e+01	6.114e+02	4.434e-02	9.245e+02	1.354e+00
4.224e+01	2.993e+03	1.502e-01	2.811e+02	-1.097e+00
4.224e+01	8.716e+02	7.345e-02	5.750e+02	-6.817e-01
4.224e+01	1.677e+03	1.905e-01	2.217e+02	-1.023e+00
4.224e+01	6.612e+02	4.720e-02	8.948e+02	-1.540e+00
4.348e+01	2.739e+03	1.556e-01	2.794e+02	-1.088e+00
4.348e+01	7.066e+02	7.803e-02	5.572e+02	5.733e-02
4.348e+01	8.238e+02	1.447e-01	3.005e+02	-3.263e-01
4.472e+01	3.076e+03	1.636e-01	2.733e+02	-1.172e+00
4.472e+01	9.748e+02	8.440e-02	5.299e+02	3.906e-01
4.472e+01	1.483e+03	1.525e-01	2.933e+02	-8.218e-01
4.472e+01	5.994e+02	5.777e-02	7.741e+02	-1.077e+00
4.596e+01	3.248e+03	1.700e-01	2.704e+02	-1.206e+00
4.596e+01	1.207e+03	9.029e-02	5.090e+02	5.621e-01
4.596e+01	1.997e+03	1.590e-01	2.891e+02	-9.134e-01
4.596e+01	7.611e+02	6.266e-02	7.336e+02	-1.026e+00
4.596e+01	8.596e+02	1.243e-01	3.698e+02	-1.002e+00
4.720e+01	2.810e+03	1.768e-01	2.669e+02	-1.176e+00
4.720e+01	1.178e+03	9.638e-02	4.898e+02	6.162e-01
4.720e+01	1.663e+03	1.622e-01	2.911e+02	-8.725e-01
4.720e+01	8.967e+02	6.739e-02	7.004e+02	-1.141e+00
4.845e+01	2.439e+03	1.825e-01	2.655e+02	-1.138e+00
4.845e+01	9.115e+02	1.005e-01	4.822e+02	5.108e-01
4.845e+01	1.946e+03	1.660e-01	2.918e+02	-1.031e+00
4.845e+01	9.807e+02	7.318e-02	6.620e+02	-1.211e+00
4.845e+01	1.109e+03	9.096e-02	5.326e+02	1.547e+00
4.969e+01	2.152e+03	1.865e-01	2.664e+02	-1.082e+00
4.969e+01	2.176e+03	1.707e-01	2.911e+02	-1.102e+00
4.969e+01	1.312e+03	9.733e-02	5.105e+02	1.396e+00
4.969e+01	9.808e+02	7.801e-02	6.370e+02	-1.243e+00
4.969e+01	6.421e+02	1.083e-01	4.589e+02	-6.456e-02
5.093e+01	2.025e+03	1.907e-01	2.670e+02	-9.182e-01
5.093e+01	2.235e+03	1.761e-01	2.892e+02	-1.034e+00
5.093e+01	1.517e+03	1.046e-01	4.869e+02	1.492e+00
5.093e+01	1.207e+03	1.297e-01	3.926e+02	-1.405e+00
5.093e+01	8.286e+02	8.285e-02	6.148e+02	-1.123e+00
5.217e+01	1.829e+03	1.930e-01	2.703e+02	-7.754e-01
5.217e+01	1.248e+03	1.065e-01	4.900e+02	1.375e+00
5.217e+01	1.960e+03	1.775e-01	2.939e+02	-9.809e-01
5.217e+01	6.516e+02	4.163e-02	1.253e+03	-1.185e+00
5.217e+01	8.098e+02	8.662e-02	6.023e+02	-1.066e+00
5.342e+01	1.469e+03	1.087e-01	4.912e+02	1.242e+00
5.342e+01	7.015e+02	4.922e-02	1.085e+03	-1.101e+00
5.342e+01	1.495e+03	1.892e-01	2.823e+02	-6.571e-01
5.342e+01	1.014e+03	1.369e-01	3.903e+02	-1.115e+00
5.466e+01	1.551e+03	1.122e-01	4.873e+02	1.350e+00
5.466e+01	8.485e+02	5.239e-02	1.043e+03	-1.034e+00
5.466e+01	1.292e+03	1.922e-01	2.845e+02	-7.213e-01
5.590e+01	1.686e+03	1.163e-01	4.805e+02	1.444e+00
5.590e+01	7.089e+02	5.502e-02	1.016e+03	-1.072e+00
5.714e+01	1.524e+03	1.218e-01	4.690e+02	1.461e+00
5.714e+01	6.211e+02	6.081e-02	9.397e+02	-1.068e+00
5.839e+01	1.126e+03	1.259e-01	4.639e+02	1.413e+00
5.963e+01	6.103e+02	1.284e-01	4.643e+02	5.567e-01
8.696e+00	2.018e+02	1.545e-02	5.629e+02	-3.744e-01
8.696e+00	2.899e+02	4.314e-02	2.015e+02	1.357e-01
1.242e+01	4.343e+02	3.908e-02	3.179e+02	-3.230e-01
1.366e+01	3.686e+02	4.764e-02	2.868e+02	-4.208e-01
1.491e+01	4.594e+02	4.889e-02	3.049e+02	-7.812e-01
1.615e+01	3.700e+02	5.949e-02	2.715e+02	-7.815e-01
1.739e+01	5.875e+02	6.019e-02	2.890e+02	-7.919e-01
1.863e+01	7.394e+02	6.527e-02	2.855e+02	-8.222e-01
1.988e+01	7.229e+02	7.017e-02	2.832e+02	-9.643e-01
2.112e+01	8.566e+02	7.472e-02	2.826e+02	-9.513e-01
2.236e+01	8.389e+02	8.007e-02	2.793e+02	-8.113e-01
2.360e+01	9.586e+02	8.480e-02	2.783e+02	-8.402e-01
2.484e+01	9.529e+02	9.023e-02	2.753e+02	-8.526e-01
2.609e+01	1.130e+03	9.348e-02	2.791e+02	-9.737e-01
2.733e+01	1.357e+03	9.793e-02	2.791e+02	-9.633e-01
2.857e+01	1.299e+03	1.018e-01	2.806e+02	-9.107e-01
2.981e+01	1.487e+03	1.061e-01	2.810e+02	-9.572e-01
3.106e+01	1.645e+03	1.107e-01	2.806e+02	-9.764e-01
3.230e+01	1.794e+03	1.155e-01	2.796e+02	-9.468e-01
3.354e+01	1.868e+03	1.203e-01	2.788e+02	-9.959e-01
3.478e+01	2.278e+03	1.256e-01	2.768e+02	-9.907e-01
3.478e+01	4.664e+02	6.084e-02	5.717e+02	1.117e+00
3.478e+01	6.644e+02	1.766e-01	1.969e+02	-8.722e-01
3.602e+01	2.238e+03	1.302e-01	2.766e+02	-9.890e-01
3.602e+01	9.469e+02	1.805e-01	1.996e+02	-9.343e-01
3.602e+01	6.062e+02	6.430e-02	5.602e+02	1.215e+00
3.727e+01	2.252e+03	1.341e-01	2.778e+02	-9.653e-01
3.727e+01	7.334e+02	6.831e-02	5.456e+02	1.280e+00
3.727e+01	1.080e+03	1.855e-01	2.009e+02	-1.069e+00
3.727e+01	4.326e+02	3.461e-02	1.077e+03	1.465e+00
3.851e+01	2.030e+03	1.391e-01	2.769e+02	-8.632e-01
3.851e+01	1.057e+03	1.902e-01	2.025e+02	-9.044e-01
3.851e+01	1.270e+03	1.584e-01	2.432e+02	-1.167e+00
3.851e+01	6.864e+02	6.544e-02	5.885e+02	-1.460e+00
3.975e+01	2.057e+03	1.403e-01	2.834e+02	-9.585e-01
3.975e+01	1.376e+03	1.799e-01	2.210e+02	-1.060e+00
3.975e+01	8.647e+02	6.962e-02	5.710e+02	-1.462e+00
3.975e+01	7.951e+02	1.128e-01	3.524e+02	-1.218e+00
4.099e+01	1.931e+03	1.448e-01	2.831e+02	-9.818e-01
4.099e+01	1.607e+03	1.858e-01	2.206e+02	-9.582e-01
4.099e+01	7.351e+02	7.089e-02	5.783e+02	-1.250e+00
4.099e+01	6.935e+02	1.185e-01	3.459e+02	-8.879e-01
4.224e+01	2.414e+03	1.493e-01	2.830e+02	-1.091e+00
4.224e+01	6.264e+02	7.303e-02	5.784e+02	-7.344e-01
4.224e+01	1.298e+03	1.902e-01	2.220e+02	-9.913e-01
4.224e+01	4.947e+02	4.699e-02	8.988e+02	1.546e+00
4.348e+01	2.398e+03	1.557e-01	2.792e+02	-1.099e+00
4.348e+01	5.187e+02	8.174e-02	5.319e+02	1.354e-01
4.348e+01	1.169e+03	1.683e-01	2.584e+02	-1.459e+00
4.472e+01	2.564e+03	1.605e-01	2.787e+02	-1.106e+00
4.472e+01	7.451e+02	8.511e-02	5.254e+02	2.738e-01
4.472e+01	1.881e+03	1.724e-01	2.595e+02	-1.314e+00
4.472e+01	6.928e+02	1.164e-01	3.840e+02	-1.013e+00
4.472e+01	1.355e+02	5.293e-03	8.450e+03	-8.823e-01
4.596e+01	2.587e+03	1.690e-01	2.720e+02	-1.193e+00
4.596e+01	1.015e+03	8.982e-02	5.117e+02	6.800e-01
4.596e+01	1.585e+03	1.573e-01	2.922e+02	-8.856e-01
4.596e+01	8.329e+02	1.321e-01	3.478e+02	-1.217e+00
4.596e+01	5.180e+02	6.501e-02	7.071e+02	-8.945e-01
4.720e+01	2.183e+03	1.761e-01	2.681e+02	-1.155e+00
4.720e+01	9.694e+02	9.532e-02	4.952e+02	7.018e-01
4.720e+01	1.394e+03	1.621e-01	2.912e+02	-8.867e-01
4.720e+01	6.442e+02	6.912e-02	6.829e+02	-1.107e+00
4.845e+01	2.195e+03	1.813e-01	2.673e+02	-1.175e+00
4.845e+01	7.923e+02	9.956e-02	4.866e+02	6.387e-01
4.845e+01	1.391e+03	1.656e-01	2.925e+02	-9.470e-01
4.845e+01	7.277e+02	7.550e-02	6.417e+02	-1.192e+00
4.969e+01	1.875e+03	1.856e-01	2.677e+02	-1.069e+00
4.969e+01	1.999e+03	1.705e-01	2.915e+02	-1.102e+00
4.969e+01	1.260e+03	9.661e-02	5.143e+02	1.411e+00
4.969e+01	8.850e+02	7.789e-02	6.379e+02	-1.272e+00
4.969e+01	5.226e+02	1.080e-01	4.602e+02	-8.231e-02
5.093e+01	1.924e+03	1.885e-01	2.702e+02	-9.449e-01
5.093e+01	1.438e+03	1.752e-01	2.908e+02	-1.035e+00
5.093e+01	1.052e+03	1.050e-01	4.849e+02	1.406e+00
5.093e+01	8.553e+02	1.311e-01	3.885e+02	-1.524e+00
5.217e+01	1.085e+03	1.084e-01	4.813e+02	1.343e+00
5.217e+01	1.543e+03	1.922e-01	2.714e+02	-7.813e-01
5.217e+01	1.216e+03	1.772e-01	2.944e+02	-1.068e+00
5.342e+01	1.163e+03	1.084e-01	4.928e+02	1.287e+00
5.342e+01	6.119e+02	4.658e-02	1.147e+03	-1.132e+00
5.342e+01	1.254e+03	1.940e-01	2.753e+02	-7.677e-01
5.342e+01	9.689e+02	1.794e-01	2.978e+02	-9.107e-01
5.466e+01	1.530e+03	1.120e-01	4.882e+02	1.380e+00
5.466e+01	7.570e+02	5.324e-02	1.027e+03	-1.077e+00
5.466e+01	1.179e+03	1.966e-01	2.780e+02	-8.795e-01
5.590e+01	1.502e+03	1.165e-01	4.797e+02	1.459e+00
5.590e+01	6.680e+02	5.549e-02	1.007e+03	-1.088e+00
5.714e+01	1.334e+03	1.223e-01	4.672e+02	1.484e+00
5.714e+01	5.105e+02	5.763e-02	9.915e+02	-1.133e+00
5.839e+01	8.943e+02	1.263e-01	4.625e+02	1.319e+00
5.839e+01	5.216e+02	7.010e-02	8.329e+02	-1.126e+00
5.963e+01	6.760e+02	1.285e-01	4.641e+02	7.277e-01
7.453e+00	4.154e+02	7.763e-02	9.601e+01	3.390e-01
8.696e+00	3.346e+02	5.317e-02	1.635e+02	-3.618e-01
1.118e+01	2.239e+02	3.394e-02	3.294e+02	-1.623e-01
1.242e+01	3.037e+02	3.748e-02	3.315e+02	-8.371e-01
1.366e+01	4.279e+02	4.733e-02	2.887e+02	-6.858e-01
1.491e+01	5.155e+02	4.951e-02	3.011e+02	-8.018e-01
1.615e+01	5.061e+02	5.541e-02	2.915e+02	-7.320e-01
1.739e+01	4.873e+02	6.141e-02	2.832e+02	-8.145e-01
1.863e+01	6.407e+02	6.417e-02	2.904e+02	-8.746e-01
1.988e+01	7.859e+02	7.068e-02	2.812e+02	-9.310e-01
2.112e+01	8.921e+02	7.410e-02	2.850e+02	-9.103e-01
2.236e+01	6.809e+02	8.034e-02	2.783e+02	-7.846e-01
2.360e+01	9.262e+02	8.450e-02	2.793e+02	-8.611e-01
2.484e+01	1.013e+03	8.998e-02	2.761e+02	-8.596e-01
2.609e+01	1.217e+03	9.380e-02	2.781e+02	-9.677e-01
2.733e+01	1.193e+03	9.776e-02	2.796e+02	-9.848e-01
2.857e+01	1.199e+03	1.015e-01	2.816e+02	-9.421e-01
2.981e+01	1.586e+03	1.061e-01	2.810e+02	-9.453e-01
3.106e+01	1.692e+03	1.109e-01	2.800e+02	-9.915e-01
3.230e+01	1.709e+03	1.154e-01	2.798e+02	-9.450e-01
3.354e+01	1.738e+03	1.208e-01	2.777e+02	-9.965e-01
3.478e+01	2.165e+03	1.258e-01	2.765e+02	-1.012e+00
3.478e+01	4.726e+02	5.904e-02	5.891e+02	1.135e+00
3.602e+01	2.301e+03	1.303e-01	2.764e+02	-9.874e-01
3.602e+01	9.557e+02	1.804e-01	1.996e+02	-9.343e-01
3.602e+01	5.411e+02	6.334e-02	5.688e+02	1.201e+00
3.727e+01	2.162e+03	1.347e-01	2.767e+02	-9.583e-01
3.727e+01	9.053e+02	1.865e-01	1.998e+02	-1.025e+00
3.727e+01	5.153e+02	6.746e-02	5.524e+02	1.162e+00
3.851e+01	1.898e+03	1.409e-01	2.732e+02	-8.446e-01
3.851e+01	1.172e+03	1.908e-01	2.018e+02	-9.997e-01
3.851e+01	1.227e+03	1.579e-01	2.439e+02	-1.051e+00
3.851e+01	6.824e+02	6.423e-02	5.995e+02	-1.412e+00
3.851e+01	3.979e+02	3.612e-02	1.066e+03	1.554e+00
3.975e+01	1.827e+03	1.407e-01	2.826e+02	-9.736e-01
3.975e+01	1.248e+03	1.803e-01	2.205e+02	-1.042e+00
3.975e+01	7.372e+02	6.950e-02	5.720e+02	-1.451e+00
3.975e+01	7.662e+02	1.125e-01	3.533e+02	-1.185e+00
4.099e+01	2.146e+03	1.474e-01	2.781e+02	-9.793e-01
4.099e+01	1.400e+03	1.877e-01	2.184e+02	-9.003e-01
4.099e+01	7.869e+02	7.198e-02	5.695e+02	-1.232e+00
4.099e+01	1.118e+03	1.616e-01	2.537e+02	-1.217e+00
4.099e+01	6.385e+02	1.199e-01	3.420e+02	-9.987e-01
4.224e+01	2.489e+03	1.508e-01	2.800e+02	-1.114e+00
4.224e+01	7.164e+02	7.423e-02	5.690e+02	-8.153e-01
4.224e+01	1.320e+03	1.894e-01	2.229e+02	-1.004e+00
4.224e+01	5.127e+02	4.656e-02	9.072e+02	1.540e+00
4.224e+01	1.066e+03	1.651e-01	2.557e+02	-1.295e+00
4.348e+01	2.123e+03	1.557e-01	2.793e+02	-1.109e+00
4.348e+01	5.276e+02	8.150e-02	5.335e+02	8.961e-02
4.348e+01	1.281e+03	1.676e-01	2.594e+02	-1.408e+00
4.472e+01	2.017e+03	1.617e-01	2.766e+02	-1.083e+00
4.472e+01	7.220e+02	8.555e-02	5.228e+02	4.041e-01
4.472e+01	1.520e+03	1.718e-01	2.603e+02	-1.388e+00
4.472e+01	6.075e+02	1.515e-01	2.951e+02	-6.168e-01
4.596e+01	2.257e+03	1.702e-01	2.700e+02	-1.175e+00
4.596e+01	9.647e+02	9.072e-02	5.066e+02	7.358e-01
4.596e+01	1.181e+03	1.592e-01	2.887e+02	-7.708e-01
4.596e+01	9.808e+02	1.801e-01	2.552e+02	-1.435e+00
4.720e+01	2.170e+03	1.762e-01	2.678e+02	-1.149e+00
4.720e+01	9.628e+02	9.546e-02	4.945e+02	7.432e-01
4.720e+01	1.391e+03	1.625e-01	2.905e+02	-8.497e-01
4.720e+01	5.886e+02	6.788e-02	6.954e+02	-1.109e+00
4.845e+01	1.894e+03	1.818e-01	2.665e+02	-1.106e+00
4.845e+01	6.839e+02	9.902e-02	4.893e+02	5.048e-01
4.845e+01	1.588e+03	1.662e-01	2.914e+02	-1.023e+00
4.845e+01	6.777e+02	7.422e-02	6.528e+02	-1.213e+00
4.845e+01	8.101e+02	9.031e-02	5.364e+02	1.548e+00
4.969e+01	1.707e+03	1.865e-01	2.665e+02	-1.091e+00
4.969e+01	1.725e+03	1.709e-01	2.907e+02	-1.078e+00
4.969e+01	1.067e+03	9.629e-02	5.161e+02	1.417e+00
4.969e+01	7.001e+02	7.720e-02	6.437e+02	-1.276e+00
4.969e+01	4.784e+02	1.083e-01	4.590e+02	-1.576e-01
5.093e+01	1.785e+03	1.894e-01	2.689e+02	-9.814e-01
5.093e+01	1.509e+03	1.747e-01	2.916e+02	-9.888e-01
5.093e+01	1.100e+03	1.029e-01	4.948e+02	1.430e+00
5.093e+01	6.691e+02	8.385e-02	6.074e+02	-1.110e+00
5.217e+01	9.948e+02	1.061e-01	4.916e+02	-1.797e+00
5.217e+01	1.533e+03	1.928e-01	2.706e+02	-8.272e-01
5.217e+01	1.520e+03	1.780e-01	2.931e+02	-9.601e-01
5.217e+01	4.643e+02	4.051e-02	1.288e+03	-1.263e+00
5.217e+01	5.808e+02	8.555e-02	6.099e+02	-9.772e-01
5.342e+01	1.110e+03	1.089e-01	4.903e+02	1.319e+00
5.342e+01	5.420e+02	4.606e-02	1.160e+03	-1.153e+00
5.342e+01	1.206e+03	1.941e-01	2.752e+02	-7.626e-01
5.342e+01	9.056e+02	1.790e-01	2.984e+02	-9.345e-01
5.466e+01	1.256e+03	1.110e-01	4.923e+02	1.364e+00
5.466e+01	5.883e+02	5.177e-02	1.056e+03	-1.022e+00
5.466e+01	9.167e+02	1.923e-01	2.842e+02	-7.389e-01
5.590e+01	1.383e+03	1.159e-01	4.824e+02	1.450e+00
5.590e+01	5.792e+02	5.606e-02	9.971e+02	-1.013e+00
5.714e+01	1.248e+03	1.216e-01	4.698e+02	1.478e+00
5.714e+01	4.681e+02	6.097e-02	9.372e+02	-1.004e+00
5.839e+01	7.944e+02	1.247e-01	4.683e+02	1.317e+00
5.963e+01	5.383e+02	1.288e-01	4.629e+02	5.671e-01
7.453e+00	2.373e+02	1.865e-02	3.997e+02	5.931e-02
8.696e+00	7.633e+02	5.531e-02	1.572e+02	1.131e-01
8.696e+00	2.628e+02	2.068e-02	4.206e+02	-2.639e-01
9.938e+00	2.636e+02	2.227e-02	4.463e+02	-6.424e-01
1.491e+01	5.669e+02	5.037e-02	2.959e+02	-7.995e-01
1.615e+01	6.091e+02	5.787e-02	2.790e+02	-7.709e-01
1.739e+01	5.941e+02	6.138e-02	2.834e+02	-7.765e-01
1.863e+01	7.224e+02	6.504e-02	2.865e+02	-8.825e-01
1.988e+01	9.463e+02	7.072e-02	2.811e+02	-9.304e-01
2.112e+01	8.911e+02	7.538e-02	2.802e+02	-9.078e-01
2.236e+01	7.658e+02	7.995e-02	2.797e+02	-8.323e-01
2.360e+01	1.003e+03	8.504e-02	2.775e+02	-8.375e-01
2.484e+01	1.247e+03	8.969e-02	2.770e+02	-9.035e-01
2.609e+01	1.385e+03	9.424e-02	2.768e+02	-9.232e-01
2.733e+01	1.357e+03	9.792e-02	2.791e+02	-9.728e-01
2.857e+01	1.352e+03	1.017e-01	2.809e+02	-9.495e-01
2.981e+01	1.936e+03	1.064e-01	2.803e+02	-9.424e-01
3.106e+01	2.014e+03	1.108e-01	2.802e+02	-9.702e-01
3.230e+01	1.963e+03	1.157e-01	2.792e+02	-9.447e-01
3.354e+01	2.024e+03	1.204e-01	2.785e+02	-1.024e+00
3.478e+01	2.671e+03	1.255e-01	2.771e+02	-1.038e+00
3.478e+01	5.640e+02	5.964e-02	5.832e+02	1.142e+00
3.602e+01	2.793e+03	1.302e-01	2.768e+02	-9.811e-01
3.602e+01	1.137e+03	1.803e-01	1.998e+02	-9.462e-01
3.602e+01	6.742e+02	6.453e-02	5.583e+02	1.221e+00
3.727e+01	2.501e+03	1.342e-01	2.777e+02	-9.762e-01
3.727e+01	1.015e+03	1.860e-01	2.004e+02	-9.663e-01
3.727e+01	6.370e+02	6.976e-02	5.342e+02	1.211e+00
3.851e+01	2.169e+03	1.393e-01	2.765e+02	-8.482e-01
3.851e+01	1.196e+03	1.904e-01	2.023e+02	-8.974e-01
3.851e+01	1.386e+03	1.583e-01	2.432e+02	-1.155e+00
3.851e+01	6.986e+02	6.428e-02	5.991e+02	-1.413e+00
3.975e+01	2.429e+03	1.403e-01	2.833e+02	-9.667e-01
3.975e+01	1.684e+03	1.801e-01	2.207e+02	-1.068e+00
3.975e+01	9.383e+02	6.834e-02	5.817e+02	-1.386e+00
3.975e+01	9.650e+02	1.125e-01	3.534e+02	-1.176e+00
4.099e+01	2.477e+03	1.455e-01	2.818e+02	-1.027e+00
4.099e+01	1.844e+03	1.859e-01	2.205e+02	-9.549e-01
4.099e+01	8.211e+02	6.873e-02	5.964e+02	-1.059e+00
4.099e+01	8.137e+02	1.182e-01	3.468e+02	-9.604e-01
4.224e+01	2.701e+03	1.499e-01	2.818e+02	-1.104e+00
4.224e+01	7.749e+02	7.292e-02	5.792e+02	-7.578e-01
4.224e+01	1.604e+03	1.911e-01	2.210e+02	-1.009e+00
4.224e+01	5.685e+02	4.631e-02	9.121e+02	1.510e+00
4.348e+01	2.580e+03	1.555e-01	2.796e+02	-1.106e+00
4.348e+01	6.203e+02	8.136e-02	5.344e+02	5.160e-02
4.348e+01	1.373e+03	1.682e-01	2.585e+02	-1.426e+00
4.472e+01	2.704e+03	1.605e-01	2.786e+02	-1.098e+00
4.472e+01	8.254e+02	8.597e-02	5.202e+02	2.984e-01
4.472e+01	1.997e+03	1.720e-01	2.600e+02	-1.398e+00
4.472e+01	7.989e+02	1.172e-01	3.817e+02	-1.072e+00
4.596e+01	2.892e+03	1.696e-01	2.710e+02	-1.204e+00
4.596e+01	1.219e+03	9.058e-02	5.074e+02	6.992e-01
4.596e+01	1.927e+03	1.589e-01	2.892e+02	-9.158e-01
4.596e+01	6.578e+02	6.312e-02	7.281e+02	-9.849e-01
4.596e+01	8.037e+02	1.262e-01	3.641e+02	-1.000e+00
4.720e+01	2.552e+03	1.762e-01	2.679e+02	-1.152e+00
4.720e+01	1.163e+03	9.566e-02	4.935e+02	7.201e-01
4.720e+01	1.622e+03	1.621e-01	2.911e+02	-8.575e-01
4.720e+01	7.138e+02	6.794e-02	6.948e+02	-1.112e+00
4.845e+01	2.201e+03	1.815e-01	2.669e+02	-1.091e+00
4.845e+01	8.381e+02	9.873e-02	4.907e+02	4.956e-01
4.845e+01	1.884e+03	1.656e-01	2.925e+02	-1.028e+00
4.845e+01	9.204e+02	7.557e-02	6.411e+02	-1.220e+00
4.845e+01	1.053e+03	9.106e-02	5.320e+02	-1.552e+00
4.969e+01	2.019e+03	1.852e-01	2.682e+02	-1.047e+00
4.969e+01	2.224e+03	1.702e-01	2.920e+02	-1.119e+00
4.969e+01	1.393e+03	9.760e-02	5.091e+02	1.378e+00
4.969e+01	7.853e+02	7.773e-02	6.392e+02	-1.245e+00
4.969e+01	5.883e+02	1.088e-01	4.568e+02	-1.241e-01
5.093e+01	2.019e+03	1.893e-01	2.690e+02	-8.919e-01
5.093e+01	2.110e+03	1.752e-01	2.907e+02	-1.024e+00
5.093e+01	1.558e+03	1.044e-01	4.878e+02	1.464e+00
5.093e+01	1.065e+03	1.304e-01	3.905e+02	-1.467e+00
5.093e+01	7.227e+02	8.275e-02	6.155e+02	-1.054e+00
5.217e+01	1.186e+03	1.075e-01	4.854e+02	1.299e+00
5.217e+01	1.703e+03	1.914e-01	2.727e+02	-7.080e-01
5.217e+01	1.621e+03	1.770e-01	2.948e+02	-1.026e+00
5.217e+01	5.036e+02	3.959e-02	1.318e+03	-1.181e+00
5.342e+01	1.354e+03	1.091e-01	4.895e+02	1.278e+00
5.342e+01	6.888e+02	4.671e-02	1.144e+03	-1.122e+00
5.342e+01	1.301e+03	1.935e-01	2.761e+02	-6.620e-01
5.342e+01	1.101e+03	1.790e-01	2.984e+02	-9.305e-01
5.466e+01	1.685e+03	1.131e-01	4.833e+02	1.334e+00
5.466e+01	8.472e+02	5.228e-02	1.045e+03	-1.068e+00
5.466e+01	1.091e+03	1.918e-01	2.850e+02	-5.784e-01
5.590e+01	1.713e+03	1.156e-01	4.834e+02	1.448e+00
5.590e+01	7.130e+02	5.455e-02	1.025e+03	-1.083e+00
5.714e+01	1.533e+03	1.224e-01	4.668e+02	1.488e+00
5.714e+01	6.331e+02	6.162e-02	9.274e+02	-1.077e+00
5.839e+01	1.021e+03	1.254e-01	4.655e+02	1.310e+00
5.963e+01	7.042e+02	1.285e-01	4.639e+02	5.432e-01
8.696e+00	4.803e+02	5.718e-02	1.521e+02	1.383e-01
1.491e+01	5.335e+02	5.071e-02	2.940e+02	-7.638e-01
1.739e+01	4.988e+02	6.047e-02	2.876e+02	-8.123e-01
1.863e+01	6.961e+02	6.671e-02	2.793e+02	-8.348e-01
1.988e+01	8.673e+02	7.081e-02	2.807e+02	-9.328e-01
2.112e+01	8.474e+02	7.509e-02	2.812e+02	-9.218e-01
2.236e+01	7.621e+02	8.059e-02	2.775e+02	-7.970e-01
2.360e+01	1.191e+03	8.466e-02	2.788e+02	-8.892e-01
2.484e+01	1.225e+03	8.982e-02	2.766e+02	-9.067e-01
2.609e+01	1.181e+03	9.419e-02	2.770e+02	-9.400e-01
2.733e+01	1.379e+03	9.765e-02	2.799e+02	-9.659e-01
2.857e+01	1.587e+03	1.015e-01	2.816e+02	-9.510e-01
2.981e+01	1.863e+03	1.063e-01	2.804e+02	-9.519e-01
3.106e+01	1.720e+03	1.108e-01	2.804e+02	-9.718e-01
3.230e+01	1.874e+03	1.155e-01	2.796e+02	-9.632e-01
